ControlID,Basin,Month,LMC,Timestamp,Latitude,Longitude,RandomRank,StratumID,Status
STANDBY_017,NI,9,25to30,1996-09-25T06:00:00,25.6,54.5,18,NI_9_25to30,Standby
STANDBY_018,NI,9,25to30,1994-09-27T06:00:00,27.8,50.5,19,NI_9_25to30,Standby
STANDBY_019,NI,9,25to30,1988-09-22T12:00:00,26.1,51.7,20,NI_9_25to30,Standby
STANDBY_020,NI,9,25to30,2011-09-24T06:00:00,25.0,62.5,21,NI_9_25to30,Standby
CTRL_001,NI,10,10to15,2019-10-09T00:00:00,12.1,97.9,1,NI_10_10to15,Selected
CTRL_002,NI,10,10to15,2002-10-20T12:00:00,11.4,62.0,2,NI_10_10to15,Selected
CTRL_003,NI,10,10to15,2006-10-09T12:00:00,11.6,92.3,3,NI_10_10to15,Selected
CTRL_004,NI,10,10to15,1995-10-26T00:00:00,10.0,85.2,4,NI_10_10to15,Selected
CTRL_005,NI,10,10to15,2018-10-21T12:00:00,13.7,62.1,5,NI_10_10to15,Selected
CTRL_006,NI,10,10to15,2015-10-22T18:00:00,13.4,88.6,6,NI_10_10to15,Selected
STANDBY_001,NI,10,10to15,1997-10-07T12:00:00,12.4,69.6,7,NI_10_10to15,Standby
STANDBY_002,NI,10,10to15,1983-10-26T12:00:00,14.9,82.6,8,NI_10_10to15,Standby
STANDBY_003,NI,10,10to15,2007-10-11T00:00:00,12.4,62.1,9,NI_10_10to15,Standby
STANDBY_004,NI,10,10to15,2015-10-07T06:00:00,12.0,81.6,10,NI_10_10to15,Standby
STANDBY_005,NI,10,10to15,2017-10-16T06:00:00,11.0,44.7,11,NI_10_10to15,Standby
STANDBY_006,NI,10,10to15,2015-10-22T00:00:00,11.4,90.4,12,NI_10_10to15,Standby
STANDBY_007,NI,10,10to15,1987-10-15T12:00:00,11.7,59.1,13,NI_10_10to15,Standby
STANDBY_008,NI,10,10to15,1986-10-23T12:00:00,10.2,71.9,14,NI_10_10to15,Standby
STANDBY_009,NI,10,10to15,1995-10-02T00:00:00,14.8,53.5,15,NI_10_10to15,Standby
STANDBY_010,NI,10,10to15,1981-10-13T06:00:00,11.7,65.8,16,NI_10_10to15,Standby
STANDBY_011,NI,10,10to15,2015-10-09T18:00:00,11.0,95.7,17,NI_10_10to15,Standby
STANDBY_012,NI,10,10to15,2005-10-11T18:00:00,10.4,63.3,18,NI_10_10to15,Standby
STANDBY_013,NI,10,10to15,2010-10-28T12:00:00,12.6,61.2,19,NI_10_10to15,Standby
STANDBY_014,NI,10,10to15,1990-10-30T06:00:00,14.1,53.1,20,NI_10_10to15,Standby
STANDBY_015,NI,10,10to15,1993-10-20T06:00:00,14.0,60.1,21,NI_10_10to15,Standby
STANDBY_016,NI,10,10to15,2005-10-22T00:00:00,14.2,41.9,22,NI_10_10to15,Standby
STANDBY_017,NI,10,10to15,2013-10-19T18:00:00,12.7,53.4,23,NI_10_10to15,Standby
STANDBY_018,NI,10,10to15,1991-10-16T06:00:00,12.1,59.9,24,NI_10_10to15,Standby
STANDBY_019,NI,10,10to15,1999-10-30T12:00:00,10.0,73.9,25,NI_10_10to15,Standby
STANDBY_020,NI,10,10to15,2020-10-05T18:00:00,12.5,63.7,26,NI_10_10to15,Standby
CTRL_001,NI,10,15to20,1982-10-26T06:00:00,15.1,66.3,1,NI_10_15to20,Selected
CTRL_002,NI,10,15to20,2002-10-10T12:00:00,16.1,82.7,2,NI_10_15to20,Selected
CTRL_003,NI,10,15to20,1999-10-20T00:00:00,19.2,63.5,3,NI_10_15to20,Selected
CTRL_004,NI,10,15to20,2009-10-31T18:00:00,15.2,95.2,4,NI_10_15to20,Selected
STANDBY_001,NI,10,15to20,2025-10-31T18:00:00,16.2,62.4,5,NI_10_15to20,Standby
STANDBY_002,NI,10,15to20,2012-10-12T06:00:00,18.0,68.0,6,NI_10_15to20,Standby
STANDBY_003,NI,10,15to20,1983-10-30T18:00:00,16.9,57.8,7,NI_10_15to20,Standby
STANDBY_004,NI,10,15to20,2001-10-29T00:00:00,19.0,40.0,8,NI_10_15to20,Standby
STANDBY_005,NI,10,15to20,1997-10-21T12:00:00,15.6,93.2,9,NI_10_15to20,Standby
STANDBY_006,NI,10,15to20,1992-10-24T06:00:00,18.8,68.4,10,NI_10_15to20,Standby
STANDBY_007,NI,10,15to20,1988-10-26T18:00:00,15.3,95.5,11,NI_10_15to20,Standby
STANDBY_008,NI,10,15to20,1982-10-13T00:00:00,19.9,58.4,12,NI_10_15to20,Standby
STANDBY_009,NI,10,15to20,1984-10-16T06:00:00,15.3,71.1,13,NI_10_15to20,Standby
STANDBY_010,NI,10,15to20,1996-10-06T12:00:00,15.5,92.5,14,NI_10_15to20,Standby
STANDBY_011,NI,10,15to20,2005-10-07T00:00:00,15.1,60.4,15,NI_10_15to20,Standby
STANDBY_012,NI,10,15to20,2023-10-11T06:00:00,15.4,85.5,16,NI_10_15to20,Standby
STANDBY_013,NI,10,15to20,2013-10-04T06:00:00,18.0,69.2,17,NI_10_15to20,Standby
STANDBY_014,NI,10,15to20,1989-10-17T00:00:00,17.6,68.7,18,NI_10_15to20,Standby
STANDBY_015,NI,10,15to20,2022-10-11T00:00:00,15.3,72.9,19,NI_10_15to20,Standby
STANDBY_016,NI,10,15to20,1984-10-16T06:00:00,17.1,41.8,20,NI_10_15to20,Standby
STANDBY_017,NI,10,15to20,2011-10-04T12:00:00,19.1,67.1,21,NI_10_15to20,Standby
STANDBY_018,NI,10,15to20,1996-10-01T00:00:00,17.5,63.2,22,NI_10_15to20,Standby
STANDBY_019,NI,10,15to20,1985-10-22T00:00:00,18.8,59.1,23,NI_10_15to20,Standby
STANDBY_020,NI,10,15to20,2019-10-26T12:00:00,17.9,87.8,24,NI_10_15to20,Standby
CTRL_001,NI,10,5to10,1990-10-22T06:00:00,5.1,53.1,1,NI_10_5to10,Selected
STANDBY_001,NI,10,5to10,1997-10-03T00:00:00,7.7,78.2,2,NI_10_5to10,Standby
STANDBY_002,NI,10,5to10,2005-10-30T00:00:00,6.6,56.8,3,NI_10_5to10,Standby
STANDBY_003,NI,10,5to10,2007-10-26T12:00:00,9.0,89.2,4,NI_10_5to10,Standby
STANDBY_004,NI,10,5to10,1985-10-25T18:00:00,6.2,88.6,5,NI_10_5to10,Standby
STANDBY_005,NI,10,5to10,2006-10-12T12:00:00,8.8,62.8,6,NI_10_5to10,Standby
STANDBY_006,NI,10,5to10,2004-10-18T18:00:00,7.3,72.6,7,NI_10_5to10,Standby
STANDBY_007,NI,10,5to10,1988-10-19T00:00:00,8.4,83.7,8,NI_10_5to10,Standby
STANDBY_008,NI,10,5to10,1981-10-12T06:00:00,8.8,90.3,9,NI_10_5to10,Standby
STANDBY_009,NI,10,5to10,2002-10-13T12:00:00,6.0,61.5,10,NI_10_5to10,Standby
STANDBY_010,NI,10,5to10,1996-10-13T12:00:00,6.7,52.3,11,NI_10_5to10,Standby
STANDBY_011,NI,10,5to10,2004-10-17T18:00:00,5.7,50.7,12,NI_10_5to10,Standby
STANDBY_012,NI,10,5to10,2024-10-15T18:00:00,6.7,53.7,13,NI_10_5to10,Standby
STANDBY_013,NI,10,5to10,2017-10-29T00:00:00,5.6,79.1,14,NI_10_5to10,Standby
STANDBY_014,NI,10,5to10,1982-10-16T18:00:00,5.4,68.4,15,NI_10_5to10,Standby
STANDBY_015,NI,10,5to10,2006-10-18T12:00:00,7.6,79.0,16,NI_10_5to10,Standby
STANDBY_016,NI,10,5to10,1988-10-08T12:00:00,6.7,73.8,17,NI_10_5to10,Standby
STANDBY_017,NI,10,5to10,1990-10-06T00:00:00,6.7,95.0,18,NI_10_5to10,Standby
STANDBY_018,NI,10,5to10,2015-10-29T00:00:00,9.5,82.6,19,NI_10_5to10,Standby
STANDBY_019,NI,10,5to10,2005-10-25T12:00:00,7.9,54.7,20,NI_10_5to10,Standby
STANDBY_020,NI,10,5to10,2020-10-22T18:00:00,6.5,51.2,21,NI_10_5to10,Standby
CTRL_001,NI,11,10to15,2001-11-20T12:00:00,12.2,64.8,1,NI_11_10to15,Selected
CTRL_002,NI,11,10to15,2007-11-28T18:00:00,12.0,45.4,2,NI_11_10to15,Selected
CTRL_003,NI,11,10to15,1985-11-17T18:00:00,11.5,48.6,3,NI_11_10to15,Selected
CTRL_004,NI,11,10to15,2012-11-08T06:00:00,14.4,65.7,4,NI_11_10to15,Selected
CTRL_005,NI,11,10to15,2007-11-01T12:00:00,12.9,91.8,5,NI_11_10to15,Selected
STANDBY_001,NI,11,10to15,2000-11-14T18:00:00,10.8,96.6,6,NI_11_10to15,Standby
STANDBY_002,NI,11,10to15,2011-11-26T06:00:00,11.8,48.2,7,NI_11_10to15,Standby
STANDBY_003,NI,11,10to15,2009-11-13T12:00:00,12.1,55.3,8,NI_11_10to15,Standby
STANDBY_004,NI,11,10to15,1989-11-03T06:00:00,12.3,49.1,9,NI_11_10to15,Standby
STANDBY_005,NI,11,10to15,1995-11-16T18:00:00,13.6,66.0,10,NI_11_10to15,Standby
STANDBY_006,NI,11,10to15,2006-11-19T06:00:00,13.5,89.0,11,NI_11_10to15,Standby
STANDBY_007,NI,11,10to15,1984-11-10T18:00:00,12.6,62.8,12,NI_11_10to15,Standby
STANDBY_008,NI,11,10to15,2009-11-04T06:00:00,11.0,89.2,13,NI_11_10to15,Standby
STANDBY_009,NI,11,10to15,1981-11-07T00:00:00,12.3,89.6,14,NI_11_10to15,Standby
STANDBY_010,NI,11,10to15,2001-11-26T12:00:00,13.5,93.9,15,NI_11_10to15,Standby
STANDBY_011,NI,11,10to15,2006-11-18T00:00:00,14.7,57.7,16,NI_11_10to15,Standby
STANDBY_012,NI,11,10to15,2015-11-22T18:00:00,10.1,73.9,17,NI_11_10to15,Standby
STANDBY_013,NI,11,10to15,1986-11-20T06:00:00,10.5,60.0,18,NI_11_10to15,Standby
STANDBY_014,NI,11,10to15,1986-11-20T06:00:00,13.5,55.9,19,NI_11_10to15,Standby
STANDBY_015,NI,11,10to15,1993-11-14T18:00:00,13.8,86.3,20,NI_11_10to15,Standby
STANDBY_016,NI,11,10to15,2006-11-07T18:00:00,14.1,73.0,21,NI_11_10to15,Standby
STANDBY_017,NI,11,10to15,2009-11-22T18:00:00,10.0,61.7,22,NI_11_10to15,Standby
STANDBY_018,NI,11,10to15,2000-11-16T18:00:00,14.4,64.7,23,NI_11_10to15,Standby
STANDBY_019,NI,11,10to15,1990-11-27T18:00:00,14.6,83.9,24,NI_11_10to15,Standby
STANDBY_020,NI,11,10to15,2006-11-16T00:00:00,13.9,52.1,25,NI_11_10to15,Standby
CTRL_001,NI,11,5to10,2001-11-01T00:00:00,6.2,81.8,1,NI_11_5to10,Selected
CTRL_002,NI,11,5to10,1988-11-29T18:00:00,8.3,54.0,2,NI_11_5to10,Selected
CTRL_003,NI,11,5to10,1990-11-13T00:00:00,8.7,95.0,3,NI_11_5to10,Selected
CTRL_004,NI,11,5to10,1983-11-12T12:00:00,5.7,82.1,4,NI_11_5to10,Selected
CTRL_005,NI,11,5to10,2003-11-14T18:00:00,5.8,90.9,5,NI_11_5to10,Selected
CTRL_006,NI,11,5to10,1987-11-01T00:00:00,6.4,59.0,6,NI_11_5to10,Selected
CTRL_007,NI,11,5to10,2011-11-23T00:00:00,7.4,61.2,7,NI_11_5to10,Selected
CTRL_008,NI,11,5to10,1985-11-25T18:00:00,6.3,52.4,8,NI_11_5to10,Selected
STANDBY_001,NI,11,5to10,2008-11-01T12:00:00,8.6,96.4,9,NI_11_5to10,Standby
STANDBY_002,NI,11,5to10,2005-11-04T18:00:00,5.9,56.0,10,NI_11_5to10,Standby
STANDBY_003,NI,11,5to10,2025-11-07T06:00:00,7.1,97.2,11,NI_11_5to10,Standby
STANDBY_004,NI,11,5to10,2001-11-01T06:00:00,6.1,95.3,12,NI_11_5to10,Standby
STANDBY_005,NI,11,5to10,2008-11-22T00:00:00,9.8,59.8,13,NI_11_5to10,Standby
STANDBY_006,NI,11,5to10,2017-11-07T06:00:00,9.6,57.3,14,NI_11_5to10,Standby
STANDBY_007,NI,11,5to10,1980-11-02T06:00:00,6.9,89.5,15,NI_11_5to10,Standby
STANDBY_008,NI,11,5to10,1986-11-27T06:00:00,6.7,98.0,16,NI_11_5to10,Standby
STANDBY_009,NI,11,5to10,2022-11-10T06:00:00,9.5,62.3,17,NI_11_5to10,Standby
STANDBY_010,NI,11,5to10,2022-11-11T12:00:00,7.9,72.1,18,NI_11_5to10,Standby
STANDBY_011,NI,11,5to10,2018-11-26T06:00:00,8.3,75.7,19,NI_11_5to10,Standby
STANDBY_012,NI,11,5to10,2017-11-08T18:00:00,5.8,64.3,20,NI_11_5to10,Standby
STANDBY_013,NI,11,5to10,2025-11-02T06:00:00,9.3,59.6,21,NI_11_5to10,Standby
STANDBY_014,NI,11,5to10,2003-11-07T06:00:00,6.5,79.5,22,NI_11_5to10,Standby
STANDBY_015,NI,11,5to10,1981-11-27T00:00:00,7.4,89.0,23,NI_11_5to10,Standby
STANDBY_016,NI,11,5to10,2022-11-10T00:00:00,7.9,64.1,24,NI_11_5to10,Standby
STANDBY_017,NI,11,5to10,2001-11-03T12:00:00,8.9,62.0,25,NI_11_5to10,Standby
STANDBY_018,NI,11,5to10,1983-11-04T00:00:00,5.2,48.7,26,NI_11_5to10,Standby
STANDBY_019,NI,11,5to10,1981-11-29T00:00:00,8.3,70.5,27,NI_11_5to10,Standby
STANDBY_020,NI,11,5to10,1982-11-03T18:00:00,9.0,90.5,28,NI_11_5to10,Standby
CTRL_001,SI,1,-10to-5,1987-01-26T06:00:00,-7.4,90.6,1,SI_1_-10to-5,Selected
CTRL_002,SI,1,-10to-5,2023-01-19T12:00:00,-7.1,101.5,2,SI_1_-10to-5,Selected
CTRL_003,SI,1,-10to-5,2015-01-07T00:00:00,-5.7,81.5,3,SI_1_-10to-5,Selected
CTRL_004,SI,1,-10to-5,2020-01-15T18:00:00,-7.2,74.0,4,SI_1_-10to-5,Selected
CTRL_005,SI,1,-10to-5,2011-01-04T00:00:00,-6.1,114.3,5,SI_1_-10to-5,Selected
STANDBY_001,SI,1,-10to-5,1992-01-12T00:00:00,-8.3,45.4,6,SI_1_-10to-5,Standby
STANDBY_002,SI,1,-10to-5,1982-01-23T18:00:00,-5.8,118.8,7,SI_1_-10to-5,Standby
STANDBY_003,SI,1,-10to-5,1982-01-30T12:00:00,-8.2,81.6,8,SI_1_-10to-5,Standby
STANDBY_004,SI,1,-10to-5,1983-01-13T12:00:00,-8.4,64.2,9,SI_1_-10to-5,Standby
STANDBY_005,SI,1,-10to-5,1999-01-26T12:00:00,-8.8,44.4,10,SI_1_-10to-5,Standby
STANDBY_006,SI,1,-10to-5,2005-01-28T06:00:00,-5.1,118.7,11,SI_1_-10to-5,Standby
STANDBY_007,SI,1,-10to-5,2001-01-05T12:00:00,-5.7,119.8,12,SI_1_-10to-5,Standby
STANDBY_008,SI,1,-10to-5,2012-01-28T18:00:00,-9.6,49.3,13,SI_1_-10to-5,Standby
STANDBY_009,SI,1,-10to-5,2010-01-10T00:00:00,-7.1,40.5,14,SI_1_-10to-5,Standby
STANDBY_010,SI,1,-10to-5,1987-01-14T06:00:00,-7.7,56.7,15,SI_1_-10to-5,Standby
STANDBY_011,SI,1,-10to-5,2019-01-10T12:00:00,-6.1,84.0,16,SI_1_-10to-5,Standby
STANDBY_012,SI,1,-10to-5,2019-01-30T06:00:00,-7.3,117.7,17,SI_1_-10to-5,Standby
STANDBY_013,SI,1,-10to-5,1986-01-25T12:00:00,-8.7,89.7,18,SI_1_-10to-5,Standby
STANDBY_014,SI,1,-10to-5,1987-01-15T06:00:00,-8.7,47.0,19,SI_1_-10to-5,Standby
STANDBY_015,SI,1,-10to-5,1989-01-22T00:00:00,-5.4,48.9,20,SI_1_-10to-5,Standby
STANDBY_016,SI,1,-10to-5,1995-01-01T18:00:00,-5.8,91.8,21,SI_1_-10to-5,Standby
STANDBY_017,SI,1,-10to-5,2024-01-07T12:00:00,-8.7,111.9,22,SI_1_-10to-5,Standby
STANDBY_018,SI,1,-10to-5,2021-01-04T18:00:00,-8.3,62.1,23,SI_1_-10to-5,Standby
STANDBY_019,SI,1,-10to-5,2022-01-20T18:00:00,-6.4,101.7,24,SI_1_-10to-5,Standby
STANDBY_020,SI,1,-10to-5,2009-01-21T00:00:00,-9.0,72.6,25,SI_1_-10to-5,Standby
CTRL_001,SI,1,-15to-10,2002-01-09T18:00:00,-13.9,97.4,1,SI_1_-15to-10,Selected
CTRL_002,SI,1,-15to-10,2017-01-02T18:00:00,-13.4,41.4,2,SI_1_-15to-10,Selected
CTRL_003,SI,1,-15to-10,2014-01-10T18:00:00,-11.3,64.3,3,SI_1_-15to-10,Selected
STANDBY_001,SI,1,-15to-10,2010-01-10T06:00:00,-11.5,67.2,4,SI_1_-15to-10,Standby
STANDBY_002,SI,1,-15to-10,2024-01-07T18:00:00,-12.9,117.2,5,SI_1_-15to-10,Standby
STANDBY_003,SI,1,-15to-10,2016-01-23T12:00:00,-11.5,90.8,6,SI_1_-15to-10,Standby
STANDBY_004,SI,1,-15to-10,1991-01-26T00:00:00,-10.5,118.2,7,SI_1_-15to-10,Standby
STANDBY_005,SI,1,-15to-10,2015-01-09T18:00:00,-11.7,98.0,8,SI_1_-15to-10,Standby
STANDBY_006,SI,1,-15to-10,1990-01-05T12:00:00,-11.3,34.5,9,SI_1_-15to-10,Standby
STANDBY_007,SI,1,-15to-10,2003-01-05T06:00:00,-14.6,81.6,10,SI_1_-15to-10,Standby
STANDBY_008,SI,1,-15to-10,2022-01-24T06:00:00,-11.7,110.3,11,SI_1_-15to-10,Standby
STANDBY_009,SI,1,-15to-10,1988-01-07T00:00:00,-11.0,83.8,12,SI_1_-15to-10,Standby
STANDBY_010,SI,1,-15to-10,2007-01-26T12:00:00,-13.4,96.8,13,SI_1_-15to-10,Standby
STANDBY_011,SI,1,-15to-10,1981-01-10T06:00:00,-11.7,95.3,14,SI_1_-15to-10,Standby
STANDBY_012,SI,1,-15to-10,2004-01-01T06:00:00,-11.1,42.6,15,SI_1_-15to-10,Standby
STANDBY_013,SI,1,-15to-10,2007-01-11T06:00:00,-10.8,54.1,16,SI_1_-15to-10,Standby
STANDBY_014,SI,1,-15to-10,2020-01-12T00:00:00,-13.4,81.3,17,SI_1_-15to-10,Standby
STANDBY_015,SI,1,-15to-10,2020-01-30T12:00:00,-14.4,85.3,18,SI_1_-15to-10,Standby
STANDBY_016,SI,1,-15to-10,1984-01-09T00:00:00,-12.1,62.4,19,SI_1_-15to-10,Standby
STANDBY_017,SI,1,-15to-10,2024-01-29T06:00:00,-13.7,105.6,20,SI_1_-15to-10,Standby
STANDBY_018,SI,1,-15to-10,2002-01-12T06:00:00,-14.6,57.1,21,SI_1_-15to-10,Standby
STANDBY_019,SI,1,-15to-10,2022-01-05T06:00:00,-14.5,51.9,22,SI_1_-15to-10,Standby
STANDBY_020,SI,1,-15to-10,2007-01-28T12:00:00,-10.1,56.4,23,SI_1_-15to-10,Standby
CTRL_001,SI,1,-20to-15,2000-01-13T00:00:00,-15.1,102.3,1,SI_1_-20to-15,Selected
CTRL_002,SI,1,-20to-15,2024-01-09T12:00:00,-19.9,112.3,2,SI_1_-20to-15,Selected
STANDBY_001,SI,1,-20to-15,2010-01-02T06:00:00,-16.6,106.2,3,SI_1_-20to-15,Standby
STANDBY_002,SI,1,-20to-15,1996-01-23T18:00:00,-18.4,54.8,4,SI_1_-20to-15,Standby
STANDBY_003,SI,1,-20to-15,1987-01-29T18:00:00,-17.6,53.7,5,SI_1_-20to-15,Standby
STANDBY_004,SI,1,-20to-15,1991-01-07T06:00:00,-15.4,54.6,6,SI_1_-20to-15,Standby
STANDBY_005,SI,1,-20to-15,2000-01-19T12:00:00,-18.3,83.7,7,SI_1_-20to-15,Standby
STANDBY_006,SI,1,-20to-15,1989-01-05T00:00:00,-17.3,79.0,8,SI_1_-20to-15,Standby
STANDBY_007,SI,1,-20to-15,2020-01-05T18:00:00,-16.6,97.5,9,SI_1_-20to-15,Standby
STANDBY_008,SI,1,-20to-15,2000-01-18T12:00:00,-15.1,70.2,10,SI_1_-20to-15,Standby
STANDBY_009,SI,1,-20to-15,2023-01-25T18:00:00,-18.9,104.2,11,SI_1_-20to-15,Standby
STANDBY_010,SI,1,-20to-15,2004-01-16T00:00:00,-15.8,69.1,12,SI_1_-20to-15,Standby
STANDBY_011,SI,1,-20to-15,2022-01-10T12:00:00,-19.4,81.5,13,SI_1_-20to-15,Standby
STANDBY_012,SI,1,-20to-15,1998-01-17T12:00:00,-17.5,53.8,14,SI_1_-20to-15,Standby
STANDBY_013,SI,1,-20to-15,2015-01-18T18:00:00,-19.3,96.4,15,SI_1_-20to-15,Standby
STANDBY_014,SI,1,-20to-15,1996-01-18T00:00:00,-17.8,103.4,16,SI_1_-20to-15,Standby
STANDBY_015,SI,1,-20to-15,2017-01-25T12:00:00,-15.6,53.1,17,SI_1_-20to-15,Standby
STANDBY_016,SI,1,-20to-15,2020-01-13T06:00:00,-16.8,78.3,18,SI_1_-20to-15,Standby
STANDBY_017,SI,1,-20to-15,2017-01-25T12:00:00,-15.7,44.4,19,SI_1_-20to-15,Standby
STANDBY_018,SI,1,-20to-15,2016-01-19T18:00:00,-17.8,109.5,20,SI_1_-20to-15,Standby
STANDBY_019,SI,1,-20to-15,2016-01-07T00:00:00,-16.1,40.1,21,SI_1_-20to-15,Standby
STANDBY_020,SI,1,-20to-15,2018-01-25T06:00:00,-17.4,103.4,22,SI_1_-20to-15,Standby
CTRL_001,SI,1,-25to-20,1990-01-28T12:00:00,-23.4,103.1,1,SI_1_-25to-20,Selected
STANDBY_001,SI,1,-25to-20,2024-01-04T00:00:00,-20.5,84.3,2,SI_1_-25to-20,Standby
STANDBY_002,SI,1,-25to-20,1988-01-15T06:00:00,-20.5,114.3,3,SI_1_-25to-20,Standby
STANDBY_003,SI,1,-25to-20,2014-01-16T06:00:00,-21.2,90.8,4,SI_1_-25to-20,Standby
STANDBY_004,SI,1,-25to-20,1992-01-21T00:00:00,-21.4,43.3,5,SI_1_-25to-20,Standby
STANDBY_005,SI,1,-25to-20,2023-01-09T12:00:00,-22.5,67.7,6,SI_1_-25to-20,Standby
STANDBY_006,SI,1,-25to-20,2010-01-30T06:00:00,-20.7,106.0,7,SI_1_-25to-20,Standby
STANDBY_007,SI,1,-25to-20,2012-01-23T00:00:00,-23.2,82.0,8,SI_1_-25to-20,Standby
STANDBY_008,SI,1,-25to-20,2005-01-10T06:00:00,-23.7,75.1,9,SI_1_-25to-20,Standby
STANDBY_009,SI,1,-25to-20,2011-01-14T18:00:00,-25.0,37.3,10,SI_1_-25to-20,Standby
STANDBY_010,SI,1,-25to-20,2010-01-20T12:00:00,-21.6,41.1,11,SI_1_-25to-20,Standby
STANDBY_011,SI,1,-25to-20,2024-01-08T18:00:00,-20.7,104.0,12,SI_1_-25to-20,Standby
STANDBY_012,SI,1,-25to-20,1990-01-21T00:00:00,-24.3,72.2,13,SI_1_-25to-20,Standby
STANDBY_013,SI,1,-25to-20,1981-01-25T06:00:00,-20.4,42.8,14,SI_1_-25to-20,Standby
STANDBY_014,SI,1,-25to-20,2017-01-06T18:00:00,-20.3,80.2,15,SI_1_-25to-20,Standby
STANDBY_015,SI,1,-25to-20,1988-01-25T06:00:00,-24.6,75.6,16,SI_1_-25to-20,Standby
STANDBY_016,SI,1,-25to-20,1998-01-15T06:00:00,-20.2,104.2,17,SI_1_-25to-20,Standby
STANDBY_017,SI,1,-25to-20,2007-01-15T18:00:00,-21.6,101.0,18,SI_1_-25to-20,Standby
STANDBY_018,SI,1,-25to-20,2016-01-29T06:00:00,-20.1,99.6,19,SI_1_-25to-20,Standby
STANDBY_019,SI,1,-25to-20,2011-01-21T18:00:00,-23.0,71.1,20,SI_1_-25to-20,Standby
STANDBY_020,SI,1,-25to-20,1995-01-17T06:00:00,-21.3,102.0,21,SI_1_-25to-20,Standby
CTRL_001,SI,2,-10to-5,1987-02-08T18:00:00,-6.2,39.1,1,SI_2_-10to-5,Selected
STANDBY_001,SI,2,-10to-5,1995-02-14T12:00:00,-6.3,69.9,2,SI_2_-10to-5,Standby
STANDBY_002,SI,2,-10to-5,2008-02-18T06:00:00,-6.1,104.6,3,SI_2_-10to-5,Standby
STANDBY_003,SI,2,-10to-5,1995-02-26T18:00:00,-9.0,81.6,4,SI_2_-10to-5,Standby
STANDBY_004,SI,2,-10to-5,2009-02-14T06:00:00,-8.4,101.1,5,SI_2_-10to-5,Standby
STANDBY_005,SI,2,-10to-5,2001-02-20T06:00:00,-5.5,51.6,6,SI_2_-10to-5,Standby
STANDBY_006,SI,2,-10to-5,2010-02-17T18:00:00,-5.3,69.7,7,SI_2_-10to-5,Standby
STANDBY_007,SI,2,-10to-5,1995-02-03T00:00:00,-7.8,115.5,8,SI_2_-10to-5,Standby
STANDBY_008,SI,2,-10to-5,1982-02-14T00:00:00,-8.7,60.1,9,SI_2_-10to-5,Standby
STANDBY_009,SI,2,-10to-5,1984-02-18T06:00:00,-6.0,50.1,10,SI_2_-10to-5,Standby
STANDBY_010,SI,2,-10to-5,1993-02-09T18:00:00,-5.5,71.1,11,SI_2_-10to-5,Standby
STANDBY_011,SI,2,-10to-5,2023-02-04T00:00:00,-9.8,48.2,12,SI_2_-10to-5,Standby
STANDBY_012,SI,2,-10to-5,1993-02-07T00:00:00,-5.4,54.7,13,SI_2_-10to-5,Standby
STANDBY_013,SI,2,-10to-5,1996-02-26T12:00:00,-9.9,107.5,14,SI_2_-10to-5,Standby
STANDBY_014,SI,2,-10to-5,2023-02-19T12:00:00,-8.7,50.2,15,SI_2_-10to-5,Standby
STANDBY_015,SI,2,-10to-5,2011-02-25T06:00:00,-5.5,106.3,16,SI_2_-10to-5,Standby
STANDBY_016,SI,2,-10to-5,2000-02-12T00:00:00,-9.7,114.2,17,SI_2_-10to-5,Standby
STANDBY_017,SI,2,-10to-5,1988-02-17T00:00:00,-8.8,82.1,18,SI_2_-10to-5,Standby
STANDBY_018,SI,2,-10to-5,2022-02-03T06:00:00,-7.9,43.3,19,SI_2_-10to-5,Standby
STANDBY_019,SI,2,-10to-5,1990-02-21T06:00:00,-6.0,78.9,20,SI_2_-10to-5,Standby
STANDBY_020,SI,2,-10to-5,2014-02-18T00:00:00,-6.4,119.3,21,SI_2_-10to-5,Standby
CTRL_001,SI,2,-15to-10,2013-02-15T00:00:00,-14.2,69.6,1,SI_2_-15to-10,Selected
CTRL_002,SI,2,-15to-10,2001-02-12T12:00:00,-13.2,69.0,2,SI_2_-15to-10,Selected
CTRL_003,SI,2,-15to-10,2005-02-09T00:00:00,-10.7,43.2,3,SI_2_-15to-10,Selected
CTRL_004,SI,2,-15to-10,2017-02-17T12:00:00,-12.1,77.7,4,SI_2_-15to-10,Selected
CTRL_005,SI,2,-15to-10,2017-02-17T00:00:00,-13.1,118.3,5,SI_2_-15to-10,Selected
CTRL_006,SI,2,-15to-10,2010-02-22T00:00:00,-15.0,101.5,6,SI_2_-15to-10,Selected
STANDBY_001,SI,2,-15to-10,2001-02-06T00:00:00,-12.9,96.5,7,SI_2_-15to-10,Standby
STANDBY_002,SI,2,-15to-10,2014-02-07T00:00:00,-12.6,88.9,8,SI_2_-15to-10,Standby
STANDBY_003,SI,2,-15to-10,2005-02-24T06:00:00,-11.3,89.7,9,SI_2_-15to-10,Standby
STANDBY_004,SI,2,-15to-10,2016-02-29T06:00:00,-13.4,100.8,10,SI_2_-15to-10,Standby
STANDBY_005,SI,2,-15to-10,1989-02-24T18:00:00,-12.1,48.3,11,SI_2_-15to-10,Standby
STANDBY_006,SI,2,-15to-10,2024-02-20T06:00:00,-10.3,87.6,12,SI_2_-15to-10,Standby
